date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:49:15	53678/53678	---M-Z	200	added ('OK')	text/css	etag:W/%2268aea36e-d1ae%22	https://themewagon.github.io/perfectcut/css/animate.min.css	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/css/animate.min.css	(from https://themewagon.github.io/perfectcut/css/style.css)
15:49:15	7381/7381	---M-Z	200	added ('OK')	text/css	etag:W/%2268aea36e-1cd5%22	https://themewagon.github.io/perfectcut/css/normalize.css	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/css/normalize.css	(from https://themewagon.github.io/perfectcut/css/style.css)
15:49:16	28414/28414	---M-Z	200	added ('OK')	text/css	etag:W/%2268aea36e-6efe%22	https://themewagon.github.io/perfectcut/css/icomoon.css	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/css/icomoon.css	(from https://themewagon.github.io/perfectcut/css/style.css)
15:49:16	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/perfectcut/css/css/font-awesome.min.css	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/css/css/font-awesome.min.css	(from https://themewagon.github.io/perfectcut/css/style.css)
15:49:16	3842/3842	---M-Z	200	added ('OK')	text/css	etag:W/%2268aea36e-f02%22	https://themewagon.github.io/perfectcut/css/meanmenu.css	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/css/meanmenu.css	(from https://themewagon.github.io/perfectcut/css/style.css)
15:49:17	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/perfectcut/css/swiper.min.css	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/css/swiper.min.css	(from https://themewagon.github.io/perfectcut/css/style.css)
15:49:17	1884/1884	---M-Z	200	added ('OK')	text/css	etag:W/%2268aea36e-75c%22	https://themewagon.github.io/perfectcut/css/slick.css	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/css/slick.css	(from https://themewagon.github.io/perfectcut/css/style.css)
15:49:17	14143/14143	---M-Z	200	added ('OK')	text/css	etag:W/%2268aea36e-373f%22	https://themewagon.github.io/perfectcut/css/jquery.fancybox.min.css	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/css/jquery.fancybox.min.css	(from https://themewagon.github.io/perfectcut/css/style.css)
15:49:18	35973/35973	---M-Z	200	added ('OK')	text/css	etag:W/%2268aea36e-8c85%22	https://themewagon.github.io/perfectcut/css/jquery-ui.css	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/css/jquery-ui.css	(from https://themewagon.github.io/perfectcut/css/style.css)
15:49:18	3653/3653	---M-Z	200	added ('OK')	text/css	etag:W/%2268aea36e-e45%22	https://themewagon.github.io/perfectcut/css/nice-select.css	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/css/nice-select.css	(from https://themewagon.github.io/perfectcut/css/style.css)
15:49:19	1010699/1010699	---M--	200	added ('OK')	image/png	etag:%2268aea36e-f6c0b%22	https://themewagon.github.io/perfectcut/images/banner-bg.png	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/images/banner-bg.png	(from https://themewagon.github.io/perfectcut/css/style.css)
15:49:19	1087/1087	---M--	200	added ('OK')	image/png	etag:%2268aea36e-43f%22	https://themewagon.github.io/perfectcut/images/down-arrow.png	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/images/down-arrow.png	(from https://themewagon.github.io/perfectcut/css/style.css)
15:49:19	1691/1691	---M--	200	added ('OK')	image/png	etag:%2268aea36e-69b%22	https://themewagon.github.io/perfectcut/images/calendar-icon.png	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/images/calendar-icon.png	(from https://themewagon.github.io/perfectcut/css/style.css)
15:49:20	1481006/1481006	---M--	200	added ('OK')	image/png	etag:%2268aea36e-16992e%22	https://themewagon.github.io/perfectcut/images/client-bg.png	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/images/client-bg.png	(from https://themewagon.github.io/perfectcut/css/style.css)
15:49:20	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/perfectcut/css/mCSB_buttons.png	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/css/mCSB_buttons.png	(from https://themewagon.github.io/perfectcut/css/jquery.mCustomScrollbar.min.css)
15:49:21	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/perfectcut/css/owl.video.play.png	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/css/owl.video.play.png	(from https://themewagon.github.io/perfectcut/css/owl.carousel.min.css)
15:49:21	1362/1362	---M-Z	200	added ('OK')	image/png	etag:%225eb03e58-552%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_sprite.png	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_sprite.png	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
15:49:21	6567/6567	---M-Z	200	added ('OK')	image/gif	etag:%225eb03e58-19a7%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_loading.gif	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_loading.gif	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
15:49:21	43/43	---M-Z	200	added ('OK')	image/gif	etag:%225eb03e58-2b%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/blank.gif	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/blank.gif	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
15:49:22	76/76	---M-Z	200	added ('OK')	image/png	etag:%225eb03e58-4c%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_overlay.png	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_overlay.png	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
15:49:22	5901/5901	---M-Z	200	added ('OK')	image/png	etag:%225eb03e58-170d%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_sprite@2x.png	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_sprite@2x.png	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
15:49:23	13984/13984	---M-Z	200	added ('OK')	image/gif	etag:%225eb03e58-36a0%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_loading@2x.gif	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_loading@2x.gif	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
15:49:23	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/perfectcut/fonts/IcoMoon-Free.ttf	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/fonts/IcoMoon-Free.ttf	(from https://themewagon.github.io/perfectcut/css/icomoon.css)
15:49:24	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/perfectcut/css/images/ui-icons_444444_256x240.png	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/css/images/ui-icons_444444_256x240.png	(from https://themewagon.github.io/perfectcut/css/jquery-ui.css)
15:49:24	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/perfectcut/css/images/ui-icons_555555_256x240.png	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/css/images/ui-icons_555555_256x240.png	(from https://themewagon.github.io/perfectcut/css/jquery-ui.css)
15:49:25	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/perfectcut/css/images/ui-icons_ffffff_256x240.png	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/css/images/ui-icons_ffffff_256x240.png	(from https://themewagon.github.io/perfectcut/css/jquery-ui.css)
15:49:25	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/perfectcut/css/images/ui-icons_777620_256x240.png	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/css/images/ui-icons_777620_256x240.png	(from https://themewagon.github.io/perfectcut/css/jquery-ui.css)
15:49:25	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/perfectcut/css/images/ui-icons_cc0000_256x240.png	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/css/images/ui-icons_cc0000_256x240.png	(from https://themewagon.github.io/perfectcut/css/jquery-ui.css)
15:49:26	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/perfectcut/css/images/ui-icons_777777_256x240.png	C:/Users/rafiq/OneDrive/Desktop/Clean/PerfectCut(women%20barber%20)/themewagon.github.io/perfectcut/css/images/ui-icons_777777_256x240.png	(from https://themewagon.github.io/perfectcut/css/jquery-ui.css)
